date,kib_bencana_id,disaster_type,province,city,district,village,posko_id,posko_name,item_category,item_name,unit,anomaly_type,severity,score,target_need_qty,current_stock_qty,requested_qty,distributed_qty,message,action_suggestion
2024-05-11,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Boto,POSKO-7BD41A07,Posko Boto,perbekalan_pangan,protein_kaleng,kaleng,demand_spike,medium,3.02,150.24,222.95,161.45,157.82,Kebutuhan melonjak 1.10x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-12,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Boto,POSKO-7BD41A07,Posko Boto,perbekalan_pangan,protein_kaleng,kaleng,critical_stock,medium,0.64,122.75,79.23,139.64,143.73,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-08,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Boto,POSKO-7BD41A07,Posko Boto,shelter,selimut,unit,critical_stock,medium,0.75,50.78,23.21,57.68,58.99,Stok hanya 0.25 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-04,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Boto,POSKO-7BD41A07,Posko Boto,shelter,tikar,unit,critical_stock,medium,0.62,38.93,26.49,44.38,37.3,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Boto,POSKO-7BD41A07,Posko Boto,shelter,tikar,unit,critical_stock,medium,0.56,27.63,22.12,27.14,23.81,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-02,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Boto,POSKO-7BD41A07,Posko Boto,shelter,tikar,unit,critical_stock,medium,0.51,27.69,24.33,27.32,25.68,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-04,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,air_sanitasi,air_bersih,liter,critical_stock,medium,0.54,10220.17,8481.21,10108.93,10214.88,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,air_sanitasi,air_bersih,liter,critical_stock,medium,0.52,6977.12,6030.4,7650.52,6615.48,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-19,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,air_sanitasi,air_minum,liter,critical_stock,medium,0.56,1394.28,1108.9,1626.45,1629.43,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,air_sanitasi,air_minum,liter,critical_stock,medium,0.55,1263.74,1022.94,1215.91,1076.44,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-28,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,air_sanitasi,air_minum,liter,critical_stock,medium,0.71,1391.91,738.39,1636.16,1689.06,Stok hanya 0.29 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,beras,kg,critical_stock,medium,0.67,322.92,192.67,330.07,331.67,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-03,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,beras,kg,critical_stock,medium,0.55,194.85,156.65,229.77,190.5,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-23,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,hygiene_kit,paket,critical_stock,medium,0.58,62.26,47.44,65.09,58.75,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-19,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,hygiene_kit,paket,demand_spike,medium,3.56,48.73,219.64,51.76,50.56,Kebutuhan melonjak 1.15x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-06-03,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,hygiene_kit,paket,critical_stock,medium,0.51,41.76,37.15,43.21,40.97,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,masker,pcs,critical_stock,medium,0.5,1642.24,1466.77,1717.38,1730.9,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-27,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,masker,pcs,critical_stock,medium,0.53,1580.87,1336.15,1786.42,1489.87,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-10,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,masker,pcs,demand_spike,high,7.85,1775.71,9767.39,1759.24,1554.5,Kebutuhan melonjak 1.34x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-28,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,masker,pcs,critical_stock,medium,0.61,1126.63,800.49,1293.28,1160.1,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-02,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,masker,pcs,critical_stock,medium,0.67,1114.8,667.36,1235.13,1130.23,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.7,1100.62,600.59,1216.82,1183.06,Stok hanya 0.30 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-27,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,mie_instan,bungkus,demand_spike,medium,3.59,1368.1,5653.71,1510.53,1426.96,Kebutuhan melonjak 1.15x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-19,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.58,775.52,581.36,899.68,936.33,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-29,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.56,737.69,586.99,764.36,641.56,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-10,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,obat_ispa,paket,demand_spike,high,4.51,84.35,363.41,93.41,90.83,Kebutuhan melonjak 1.21x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-27,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,obat_ispa,paket,demand_spike,high,4.36,59.19,176.25,61.14,58.34,Kebutuhan melonjak 1.10x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-06-02,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kesehatan,obat_ispa,paket,critical_stock,medium,0.53,56.03,47.4,61.0,61.0,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-23,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,pembalut,pcs,critical_stock,medium,0.74,101.45,48.06,112.96,116.45,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-08,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,pembalut,pcs,critical_stock,medium,0.66,83.71,51.69,97.15,85.95,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-01,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,pembalut,pcs,demand_spike,medium,3.74,70.43,185.14,71.38,70.76,Kebutuhan melonjak 1.15x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-04-22,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,popok_bayi,pcs,critical_stock,medium,0.67,108.68,64.55,116.21,113.57,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-29,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,popok_bayi,pcs,critical_stock,high,0.75,103.79,46.58,119.7,124.18,Stok hanya 0.25 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-01,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,popok_bayi,pcs,critical_stock,medium,0.56,100.21,79.34,101.42,88.8,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-12,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,popok_bayi,pcs,critical_stock,medium,0.53,83.9,71.35,98.3,94.3,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-18,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,popok_bayi,pcs,critical_stock,medium,0.63,87.18,58.66,87.87,87.91,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-01,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,kebersihan,popok_bayi,pcs,demand_spike,medium,3.19,86.64,221.65,90.49,80.29,Kebutuhan melonjak 1.10x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-04-27,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,perbekalan_pangan,protein_kaleng,kaleng,critical_stock,medium,0.61,266.21,187.08,301.96,311.88,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-22,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,selimut,unit,critical_stock,medium,0.71,90.2,47.37,101.19,105.9,Stok hanya 0.29 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-24,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,selimut,unit,critical_stock,medium,0.63,102.34,68.8,120.56,121.39,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-09,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,selimut,unit,critical_stock,medium,0.61,75.27,52.27,86.27,85.97,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-12,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,selimut,unit,critical_stock,medium,0.58,64.14,47.93,75.48,75.03,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-25,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,selimut,unit,demand_spike,medium,3.76,71.16,238.01,82.28,73.5,Kebutuhan melonjak 1.17x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-28,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,selimut,unit,critical_stock,medium,0.59,62.8,46.07,60.46,58.42,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-19,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,tikar,unit,critical_stock,medium,0.55,46.4,37.47,52.46,51.07,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-02,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Tulusan,POSKO-8319164F,Posko Tulusan,shelter,tikar,unit,demand_spike,medium,3.88,47.93,235.53,48.73,48.75,Kebutuhan melonjak 1.18x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-17,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,air_sanitasi,air_bersih,liter,critical_stock,medium,0.55,5111.5,4167.07,5904.03,4960.08,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-29,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,air_sanitasi,air_minum,liter,critical_stock,medium,0.65,1198.54,754.29,1371.21,1242.8,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-18,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,air_sanitasi,air_minum,liter,critical_stock,medium,0.52,995.15,864.61,1137.02,1174.65,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-21,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,perbekalan_pangan,beras,kg,critical_stock,medium,0.52,225.58,195.53,248.42,212.03,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-14,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,perbekalan_pangan,beras,kg,critical_stock,medium,0.67,146.3,87.24,159.77,150.28,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-22,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kebersihan,hygiene_kit,paket,critical_stock,medium,0.57,30.6,23.6,35.78,30.23,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-06-02,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kebersihan,hygiene_kit,paket,critical_stock,medium,0.5,29.16,26.17,33.31,33.55,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-10,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kesehatan,masker,pcs,demand_spike,high,7.27,1188.34,4178.62,1295.12,1291.65,Kebutuhan melonjak 1.25x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-06-03,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kesehatan,masker,pcs,critical_stock,medium,0.66,703.28,429.74,762.97,708.53,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-04-28,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.64,782.8,509.27,865.81,813.24,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-22,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,perbekalan_pangan,mie_instan,bungkus,demand_spike,medium,3.01,619.71,2653.59,622.46,574.91,Kebutuhan melonjak 1.08x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-05-25,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,perbekalan_pangan,mie_instan,bungkus,demand_spike,medium,3.06,643.51,3639.97,715.57,703.97,Kebutuhan melonjak 1.10x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-04-29,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kesehatan,obat_ispa,paket,critical_stock,medium,0.61,61.49,43.62,64.43,60.15,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-02,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kesehatan,obat_ispa,paket,critical_stock,medium,0.52,46.68,40.01,46.13,38.22,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-10,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kesehatan,obat_ispa,paket,demand_spike,high,5.08,58.37,318.76,62.66,56.09,Kebutuhan melonjak 1.27x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-06-03,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kesehatan,obat_ispa,paket,critical_stock,medium,0.5,35.77,32.18,35.78,35.06,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-04,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kebersihan,pembalut,pcs,critical_stock,medium,0.65,60.72,38.67,64.5,64.34,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-05-27,BNC-2024-GM-RUANG,gunung_meletus,Sulawesi Utara,Kab. Kepulauan Siau Tagulandang Biaro,Tagulandang,Laing,POSKO-8771B835,Posko Laing,kebersihan,pembalut,pcs,critical_stock,medium,0.5,46.76,41.93,52.29,45.31,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
