kib_bencana_id,disaster_type,posko_id,posko_name,item_category,item_name,unit,series_length,train_until,test_start,test_end,best_model,mae,mape
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EB13B09B,Posko Balehumara,kesehatan,obat_ispa,paket,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,3.5814,2.9653
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EB13B09B,Posko Balehumara,kebersihan,pembalut,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,8.2824,5.1448
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EB13B09B,Posko Balehumara,kebersihan,popok_bayi,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,2.7396,4.852
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EB13B09B,Posko Balehumara,perbekalan_pangan,protein_kaleng,kaleng,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,19.5206,4.5585
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EB13B09B,Posko Balehumara,shelter,selimut,unit,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,7.3557,4.7608
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EB13B09B,Posko Balehumara,shelter,tikar,unit,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,7.9324,7.7586
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,air_sanitasi,air_bersih,liter,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,146.3867,2.4701
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,air_sanitasi,air_minum,liter,45,2024-05-27,2024-05-28,2024-06-03,naive_last,40.6671,3.9456
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,perbekalan_pangan,beras,kg,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,4.5157,2.7964
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,kebersihan,hygiene_kit,paket,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,1.3208,4.2085
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,kesehatan,masker,pcs,45,2024-05-27,2024-05-28,2024-06-03,naive_last,45.5971,5.5444
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,perbekalan_pangan,mie_instan,bungkus,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,40.8353,7.2896
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,kesehatan,obat_ispa,paket,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,1.4655,3.3435
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,kebersihan,pembalut,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,2.8206,6.0758
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,kebersihan,popok_bayi,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,2.4645,5.5414
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,perbekalan_pangan,protein_kaleng,kaleng,45,2024-05-27,2024-05-28,2024-06-03,naive_last,3.1386,2.5913
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,shelter,selimut,unit,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,1.7531,3.259
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EE1F7AB6,Posko Mahangiang,shelter,tikar,unit,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,1.85,5.4952
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,air_sanitasi,air_bersih,liter,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,572.5929,2.3397
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,air_sanitasi,air_minum,liter,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,199.8171,5.0533
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,perbekalan_pangan,beras,kg,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,33.959,5.0453
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,kebersihan,hygiene_kit,paket,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,4.1855,3.8456
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,kesehatan,masker,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,113.4704,3.4801
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,perbekalan_pangan,mie_instan,bungkus,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,104.1541,4.3526
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,kesehatan,obat_ispa,paket,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,5.1229,3.9021
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,kebersihan,pembalut,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,12.2806,6.3324
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,kebersihan,popok_bayi,pcs,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,1.4841,3.86
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,perbekalan_pangan,protein_kaleng,kaleng,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,20.9092,4.1224
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,shelter,selimut,unit,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,8.63,4.9673
BNC-2024-GM-RUANG,gunung_meletus,POSKO-EEC9958B,Posko Bahoi,shelter,tikar,unit,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,3.6129,3.1027
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,air_sanitasi,air_bersih,liter,45,2024-05-27,2024-05-28,2024-06-03,naive_last,56.8314,4.2568
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,air_sanitasi,air_minum,liter,45,2024-05-27,2024-05-28,2024-06-03,naive_last,7.88,3.439
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,perbekalan_pangan,beras,kg,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,1.6376,4.6272
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,kebersihan,hygiene_kit,paket,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,0.5471,4.5643
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,kesehatan,masker,pcs,45,2024-05-27,2024-05-28,2024-06-03,naive_last,8.98,4.905
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,perbekalan_pangan,mie_instan,bungkus,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,5.3186,4.0895
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,kesehatan,obat_ispa,paket,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,0.7143,3.6966
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,kebersihan,pembalut,pcs,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,0.2971,2.835
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,kebersihan,popok_bayi,pcs,45,2024-05-27,2024-05-28,2024-06-03,naive_last,1.7157,6.7449
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,perbekalan_pangan,protein_kaleng,kaleng,45,2024-05-27,2024-05-28,2024-06-03,seasonal_naive_7,1.7329,6.6922
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,shelter,selimut,unit,45,2024-05-27,2024-05-28,2024-06-03,naive_last,1.0486,6.2537
BNC-2024-GM-RUANG,gunung_meletus,POSKO-F7AEA314,Posko Lesahrende,shelter,tikar,unit,45,2024-05-27,2024-05-28,2024-06-03,moving_average_7,0.3945,4.0618
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,59.8549,4.909
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,13.4243,6.4475
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,1.1986,3.4737
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.2214,4.145
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,9.3618,5.4452
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,6.5737,5.0212
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.2814,5.5117
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.4643,4.6635
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0,0.0
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,1.5886,6.229
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.2429,3.0079
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0376F7CE,Desa Mokantarak,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.37,6.5345
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,naive_last,5.7771,7.7267
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.5586,4.7579
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1096,5.8882
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0196,3.0181
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.6008,5.8771
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.3086,4.1835
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.051,4.9599
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.02,3.6221
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.2429,4.247
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0457,2.8297
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0671,7.6815
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-03E74215,Desa Wotan Ulumado - Kec. Wotan Ulumado,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.0214,3.6851
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,naive_last,40.3386,5.9547
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,5.6043,4.7591
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,1.012,5.1749
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1369,4.1848
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,3.9484,4.2155
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,3.4061,4.4291
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.15,3.669
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.1886,3.2496
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.1071,3.8876
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.7529,5.3348
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.2071,4.0265
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-0645D991,Desa Talibura,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.2357,6.9298
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,19.0055,5.8489
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,2.4039,4.4194
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.4571,5.5083
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0588,4.0022
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,3.1888,7.3412
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,naive_last,2.01,6.0977
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.1229,7.0369
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1824,7.0393
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.2702,3.1245
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.2578,3.863
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.1186,4.982
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-1D59DB0B,Desa Runut,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0771,4.7923
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,2.5086,6.0869
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.3743,5.3623
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.0571,5.0828
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0057,3.9835
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.2429,4.4336
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1951,4.8758
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.0071,6.4286
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0157,4.9882
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0,0.0
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0259,3.1227
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.0086,3.6861
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2365B3AD,Desa Watobaing,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.011,6.525
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,naive_last,5.8229,5.6228
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.6429,3.8554
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.1814,7.2787
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0137,2.2649
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.7729,5.523
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.6657,7.0294
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0445,5.5547
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0329,4.2775
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1331,4.6472
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0714,3.4927
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0506,5.4084
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-25BBE968,Desa Riangbaring,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,0.0257,4.3592
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,4.9414,3.0203
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,1.9965,7.2113
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,naive_last,0.2229,5.0218
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0467,4.2098
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,1.3771,6.2885
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.5212,3.1192
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1071,7.2517
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,kebersihan,pembalut,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0541,4.1624
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,kebersihan,popok_bayi,pcs,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.2831,5.208
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,perbekalan_pangan,protein_kaleng,kaleng,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.1439,4.1191
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,shelter,selimut,unit,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0606,3.5111
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-2C661559,Desa Riang Rita,shelter,tikar,unit,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.0541,5.2184
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,air_sanitasi,air_bersih,liter,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,73.5986,4.8583
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,air_sanitasi,air_minum,liter,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,10.2614,4.187
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,perbekalan_pangan,beras,kg,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,2.7216,6.5533
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,kebersihan,hygiene_kit,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.5278,4.9806
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,kesehatan,masker,pcs,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,6.3371,3.135
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,perbekalan_pangan,mie_instan,bungkus,45,2024-12-14,2024-12-15,2024-12-21,seasonal_naive_7,6.8643,4.5988
BNC-2024-GM-LEWOTOBI,gunung_meletus,POSKO-30800806,Desa Lewoawang,kesehatan,obat_ispa,paket,45,2024-12-14,2024-12-15,2024-12-21,moving_average_7,0.6169,4.2696
